scenario,seed,S,T0,N,max.followup.time,dropout.rate,sigma.e,reg1.name,reg2.name,reg3.name,reg4.name,reg1.allctn,reg2.allctn,reg3.allctn,reg4.allctn,reg1.trtmt.hr,reg2.trtmt.hr,reg3.trtmt.hr,reg4.trtmt.hr
1189,994393,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.16667,0.16667,0.33333,0.33333,1,1,0.868,0.868
1190,186000,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.16667,0.16667,0.33333,0.33333,1,1,0.868,0.868
1191,660377,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.16667,0.16667,0.33333,0.33333,1,1,0.868,0.868
1192,596694,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.16667,0.16667,0.33333,0.33333,1,1,0.868,0.868
1193,155914,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.16667,0.16667,0.33333,0.33333,1,1,0.868,0.868
1194,710624,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.16667,0.16667,0.33333,0.33333,1,1,0.868,0.868
1195,960950,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.16667,0.16667,0.33333,0.33333,1,1,0.868,0.868
1196,58438,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.16667,0.16667,0.33333,0.33333,1,1,0.868,0.868
1197,535911,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.16667,0.16667,0.33333,0.33333,1,1,0.868,0.868
1198,196173,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.16667,0.16667,0.33333,0.33333,1,1,0.868,0.868
1199,832657,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.16667,0.16667,0.33333,0.33333,1,1,0.868,0.868
1200,92262,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.16667,0.16667,0.33333,0.33333,1,1,0.868,0.868
1201,16748,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.16667,0.16667,0.33333,0.33333,1,1,0.868,0.868
1202,646277,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.16667,0.16667,0.33333,0.33333,1,1,0.868,0.868
1203,791847,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.16667,0.16667,0.33333,0.33333,1,1,0.868,0.868
1204,130712,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.16667,0.16667,0.33333,0.33333,1,1,0.868,0.868
1205,923012,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.16667,0.16667,0.33333,0.33333,1,1,0.868,0.868
1206,213707,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.16667,0.16667,0.33333,0.33333,1,1,0.868,0.868
1207,881740,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.16667,0.16667,0.33333,0.33333,1,1,0.868,0.868
1208,28360,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.16667,0.16667,0.33333,0.33333,1,1,0.868,0.868
1209,533905,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.16667,0.16667,0.33333,0.33333,1,1,0.868,0.868
1210,743701,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.16667,0.16667,0.33333,0.33333,1,1,0.868,0.868
1211,311638,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.16667,0.16667,0.33333,0.33333,1,1,0.868,0.868
1212,996827,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.16667,0.16667,0.33333,0.33333,1,1,0.868,0.868
1213,966716,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.16667,0.16667,0.33333,0.33333,1,1,0.868,0.868
1214,274577,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.16667,0.16667,0.33333,0.33333,1,1,0.868,0.868
1215,816933,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.16667,0.16667,0.33333,0.33333,1,1,0.868,0.868
1216,949645,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.16667,0.16667,0.33333,0.33333,1,1,0.868,0.868
1217,48090,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.16667,0.16667,0.33333,0.33333,1,1,0.868,0.868
1218,793197,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.16667,0.16667,0.33333,0.33333,1,1,0.868,0.868
1219,166935,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.16667,0.16667,0.33333,0.33333,1,1,0.868,0.868
1220,350702,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.16667,0.16667,0.33333,0.33333,1,1,0.868,0.868
1221,787552,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.16667,0.16667,0.33333,0.33333,1,1,0.868,0.868
1222,592421,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.16667,0.16667,0.33333,0.33333,1,1,0.868,0.868
1223,707461,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.16667,0.16667,0.33333,0.33333,1,1,0.868,0.868
1224,59107,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.16667,0.16667,0.33333,0.33333,1,1,0.868,0.868
1225,947156,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.16667,0.16667,0.33333,0.33333,1,1,0.868,0.868
1226,617887,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.16667,0.16667,0.33333,0.33333,1,1,0.868,0.868
1227,474023,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.16667,0.16667,0.33333,0.33333,1,1,0.868,0.868
1228,948135,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.16667,0.16667,0.33333,0.33333,1,1,0.868,0.868
1229,709256,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.16667,0.16667,0.33333,0.33333,1,1,0.868,0.868
1230,650457,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.16667,0.16667,0.33333,0.33333,1,1,0.868,0.868
1231,86601,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.16667,0.16667,0.33333,0.33333,1,1,0.868,0.868
1232,442559,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.16667,0.16667,0.33333,0.33333,1,1,0.868,0.868
1233,968841,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.16667,0.16667,0.33333,0.33333,1,1,0.868,0.868
1234,928893,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.16667,0.16667,0.33333,0.33333,1,1,0.868,0.868
1235,751564,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.16667,0.16667,0.33333,0.33333,1,1,0.868,0.868
1236,688344,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.16667,0.16667,0.33333,0.33333,1,1,0.868,0.868
1237,699701,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.16667,0.16667,0.33333,0.33333,1,1,0.868,0.868
1238,805134,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.16667,0.16667,0.33333,0.33333,1,1,0.868,0.868
1239,404367,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.16667,0.16667,0.33333,0.33333,1,1,0.868,0.868
1240,614385,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.16667,0.16667,0.33333,0.33333,1,1,0.868,0.868
1241,760097,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.16667,0.16667,0.33333,0.33333,1,1,0.868,0.868
1242,886519,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.16667,0.16667,0.33333,0.33333,1,1,0.868,0.868
1243,274145,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.16667,0.16667,0.33333,0.33333,1,1,0.868,0.868
1244,411731,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.16667,0.16667,0.33333,0.33333,1,1,0.868,0.868
1245,330039,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.16667,0.16667,0.33333,0.33333,1,1,0.868,0.868
1246,48299,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.16667,0.16667,0.33333,0.33333,1,1,0.868,0.868
1247,139331,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.16667,0.16667,0.33333,0.33333,1,1,0.868,0.868
1248,100213,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.16667,0.16667,0.33333,0.33333,1,1,0.868,0.868
1249,399166,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.16667,0.16667,0.33333,0.33333,1,1,0.868,0.868
1250,677165,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.16667,0.16667,0.33333,0.33333,1,1,0.868,0.868
1251,418199,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.16667,0.16667,0.33333,0.33333,1,1,0.868,0.868
1252,898334,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.16667,0.16667,0.33333,0.33333,1,1,0.868,0.868
1253,256481,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.16667,0.16667,0.33333,0.33333,1,1,0.868,0.868
1254,824124,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.16667,0.16667,0.33333,0.33333,1,1,0.868,0.868
1255,512312,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.16667,0.16667,0.33333,0.33333,1,1,0.868,0.868
1256,479172,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.16667,0.16667,0.33333,0.33333,1,1,0.868,0.868
1257,659602,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.16667,0.16667,0.33333,0.33333,1,1,0.868,0.868
1258,8693,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.16667,0.16667,0.33333,0.33333,1,1,0.868,0.868
1259,580923,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.16667,0.16667,0.33333,0.33333,1,1,0.868,0.868
1260,882916,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.16667,0.16667,0.33333,0.33333,1,1,0.868,0.868
1261,474910,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.16667,0.16667,0.33333,0.33333,1,1,0.868,0.868
1262,2630,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.16667,0.16667,0.33333,0.33333,1,1,0.868,0.868
1263,476952,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.16667,0.16667,0.33333,0.33333,1,1,0.868,0.868
1264,529420,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.16667,0.16667,0.33333,0.33333,1,1,0.868,0.868
1265,517428,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.16667,0.16667,0.33333,0.33333,1,1,0.868,0.868
1266,1026378,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.16667,0.16667,0.33333,0.33333,1,1,0.868,0.868
1267,731819,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.16667,0.16667,0.33333,0.33333,1,1,0.868,0.868
1268,570876,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.16667,0.16667,0.33333,0.33333,1,1,0.868,0.868
1269,585378,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.16667,0.16667,0.33333,0.33333,1,1,0.868,0.868
1270,170596,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.16667,0.16667,0.33333,0.33333,1,1,0.868,0.868
1271,280012,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.16667,0.16667,0.33333,0.33333,1,1,0.868,0.868
1272,868254,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.16667,0.16667,0.33333,0.33333,1,1,0.868,0.868
1273,787172,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.16667,0.16667,0.33333,0.33333,1,1,0.868,0.868
1274,549167,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.16667,0.16667,0.33333,0.33333,1,1,0.868,0.868
1275,116006,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.16667,0.16667,0.33333,0.33333,1,1,0.868,0.868
1276,849224,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.16667,0.16667,0.33333,0.33333,1,1,0.868,0.868
1277,1007766,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.16667,0.16667,0.33333,0.33333,1,1,0.868,0.868
1278,393182,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.16667,0.16667,0.33333,0.33333,1,1,0.868,0.868
1279,767367,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.16667,0.16667,0.33333,0.33333,1,1,0.868,0.868
1280,515537,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.16667,0.16667,0.33333,0.33333,1,1,0.868,0.868
1281,644014,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.16667,0.16667,0.33333,0.33333,1,1,0.868,0.868
1282,389585,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.16667,0.16667,0.33333,0.33333,1,1,0.868,0.868
1283,980542,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.16667,0.16667,0.33333,0.33333,1,1,0.868,0.868
1284,842438,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.16667,0.16667,0.33333,0.33333,1,1,0.868,0.868
1285,1019262,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.16667,0.16667,0.33333,0.33333,1,1,0.868,0.868
1286,860746,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.16667,0.16667,0.33333,0.33333,1,1,0.868,0.868
1287,181606,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.16667,0.16667,0.33333,0.33333,1,1,0.868,0.868
1288,90208,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.16667,0.16667,0.33333,0.33333,1,1,0.868,0.868
1289,603957,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.16667,0.16667,0.33333,0.33333,1,1,0.868,0.868
1290,807064,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.16667,0.16667,0.33333,0.33333,1,1,0.868,0.868
1291,973743,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.16667,0.16667,0.33333,0.33333,1,1,0.868,0.868
1292,991323,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.16667,0.16667,0.33333,0.33333,1,1,0.868,0.868
1293,90925,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.16667,0.16667,0.33333,0.33333,1,1,0.868,0.868
1294,1024298,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.16667,0.16667,0.33333,0.33333,1,1,0.868,0.868
1295,882736,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.16667,0.16667,0.33333,0.33333,1,1,0.868,0.868
1296,785194,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.16667,0.16667,0.33333,0.33333,1,1,0.868,0.868
1297,470766,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.16667,0.16667,0.33333,0.33333,1,1,0.868,0.868
1298,643666,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.16667,0.16667,0.33333,0.33333,1,1,0.868,0.868
1299,109421,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.16667,0.16667,0.33333,0.33333,1,1,0.868,0.868
1300,155808,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.16667,0.16667,0.33333,0.33333,1,1,0.868,0.868
1301,857502,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.16667,0.16667,0.33333,0.33333,1,1,0.868,0.868
1302,166652,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.16667,0.16667,0.33333,0.33333,1,1,0.868,0.868
1303,642914,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.16667,0.16667,0.33333,0.33333,1,1,0.868,0.868
1304,817897,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.16667,0.16667,0.33333,0.33333,1,1,0.868,0.868
1305,928588,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.16667,0.16667,0.33333,0.33333,1,1,0.868,0.868
1306,1003811,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.16667,0.16667,0.33333,0.33333,1,1,0.868,0.868
1307,530256,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.16667,0.16667,0.33333,0.33333,1,1,0.868,0.868
1308,1006925,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.16667,0.16667,0.33333,0.33333,1,1,0.868,0.868
1309,811769,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.16667,0.16667,0.33333,0.33333,1,1,0.868,0.868
1310,908515,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.16667,0.16667,0.33333,0.33333,1,1,0.868,0.868
1311,545331,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.16667,0.16667,0.33333,0.33333,1,1,0.868,0.868
1312,732248,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.16667,0.16667,0.33333,0.33333,1,1,0.868,0.868
1313,926928,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.16667,0.16667,0.33333,0.33333,1,1,0.868,0.868
1314,355296,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.16667,0.16667,0.33333,0.33333,1,1,0.868,0.868
1315,932743,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.16667,0.16667,0.33333,0.33333,1,1,0.868,0.868
1316,222736,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.16667,0.16667,0.33333,0.33333,1,1,0.868,0.868
1317,850587,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.16667,0.16667,0.33333,0.33333,1,1,0.868,0.868
1318,246319,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.16667,0.16667,0.33333,0.33333,1,1,0.868,0.868
1319,285463,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.16667,0.16667,0.33333,0.33333,1,1,0.868,0.868
1320,672667,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.16667,0.16667,0.33333,0.33333,1,1,0.868,0.868
1321,911751,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.16667,0.16667,0.33333,0.33333,1,1,0.868,0.868
1322,67036,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.16667,0.16667,0.33333,0.33333,1,1,0.868,0.868
1323,358222,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.16667,0.16667,0.33333,0.33333,1,1,0.868,0.868
1324,531449,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.16667,0.16667,0.33333,0.33333,1,1,0.868,0.868
1325,707285,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.16667,0.16667,0.33333,0.33333,1,1,0.868,0.868
1326,808441,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.16667,0.16667,0.33333,0.33333,1,1,0.868,0.868
1327,503167,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.16667,0.16667,0.33333,0.33333,1,1,0.868,0.868
1328,458046,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.16667,0.16667,0.33333,0.33333,1,1,0.868,0.868
1329,980850,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.16667,0.16667,0.33333,0.33333,1,1,0.868,0.868
1330,278923,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.16667,0.16667,0.33333,0.33333,1,1,0.868,0.868
1331,939321,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.16667,0.16667,0.33333,0.33333,1,1,0.868,0.868
1332,444005,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.16667,0.16667,0.33333,0.33333,1,1,0.868,0.868
1333,365506,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.16667,0.16667,0.33333,0.33333,1,1,0.868,0.868
1334,123135,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.16667,0.16667,0.33333,0.33333,1,1,0.868,0.868
1335,966070,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.16667,0.16667,0.33333,0.33333,1,1,0.868,0.868
1336,294670,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.16667,0.16667,0.33333,0.33333,1,1,0.868,0.868
1337,497421,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.16667,0.16667,0.33333,0.33333,1,1,0.868,0.868
1338,309638,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.16667,0.16667,0.33333,0.33333,1,1,0.868,0.868
1339,52356,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.16667,0.16667,0.33333,0.33333,1,1,0.868,0.868
1340,656073,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.16667,0.16667,0.33333,0.33333,1,1,0.868,0.868
1341,965994,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.16667,0.16667,0.33333,0.33333,1,1,0.868,0.868
1342,1511,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.16667,0.16667,0.33333,0.33333,1,1,0.868,0.868
1343,762132,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.16667,0.16667,0.33333,0.33333,1,1,0.868,0.868
1344,154724,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.16667,0.16667,0.33333,0.33333,1,1,0.868,0.868
1345,68907,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.16667,0.16667,0.33333,0.33333,1,1,0.868,0.868
1346,603160,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.16667,0.16667,0.33333,0.33333,1,1,0.868,0.868
1347,455868,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.16667,0.16667,0.33333,0.33333,1,1,0.868,0.868
1348,95476,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.16667,0.16667,0.33333,0.33333,1,1,0.868,0.868
1349,1016707,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.16667,0.16667,0.33333,0.33333,1,1,0.868,0.868
1350,961919,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.16667,0.16667,0.33333,0.33333,1,1,0.868,0.868
1351,796873,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.16667,0.16667,0.33333,0.33333,1,1,0.868,0.868
1352,630724,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.16667,0.16667,0.33333,0.33333,1,1,0.868,0.868
1353,645484,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.16667,0.16667,0.33333,0.33333,1,1,0.868,0.868
1354,589699,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.16667,0.16667,0.33333,0.33333,1,1,0.868,0.868
1355,725402,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.16667,0.16667,0.33333,0.33333,1,1,0.868,0.868
1356,1016761,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.16667,0.16667,0.33333,0.33333,1,1,0.868,0.868
1357,963117,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.16667,0.16667,0.33333,0.33333,1,1,0.868,0.868
1358,110724,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.16667,0.16667,0.33333,0.33333,1,1,0.868,0.868
1359,932856,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.16667,0.16667,0.33333,0.33333,1,1,0.868,0.868
1360,198786,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.16667,0.16667,0.33333,0.33333,1,1,0.868,0.868
1361,985125,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.16667,0.16667,0.33333,0.33333,1,1,0.868,0.868
1362,280005,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.16667,0.16667,0.33333,0.33333,1,1,0.868,0.868
1363,942780,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.16667,0.16667,0.33333,0.33333,1,1,0.868,0.868
1364,196995,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.16667,0.16667,0.33333,0.33333,1,1,0.868,0.868
1365,420342,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.16667,0.16667,0.33333,0.33333,1,1,0.868,0.868
1366,162273,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.16667,0.16667,0.33333,0.33333,1,1,0.868,0.868
1367,440549,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.16667,0.16667,0.33333,0.33333,1,1,0.868,0.868
1368,562349,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.16667,0.16667,0.33333,0.33333,1,1,0.868,0.868
1369,388551,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.16667,0.16667,0.33333,0.33333,1,1,0.868,0.868
1370,640164,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.16667,0.16667,0.33333,0.33333,1,1,0.868,0.868
